monster_number	nation_number	test
431	5
1076	5
1081	5
1083	5
1071	5
242	5
311	5
1072	5
426	6
428	6
671	6
1386	6
1113	6
1114	6
1115	6
2279	7
1158	7
1159	7
1160	7
1209	8
1215	8
1218	8
1221	8
1207	8
1206	8
1225	8
1205	8
2468	8
426	9
1169	9
1173	9
1174	9
1175	9
1188	9
1180	9
1181	9
1186	9
426	10
1665	10
806	10
808	10
2288	11
2289	11
2290	11
2291	11
2292	11
2293	11
2310	11
2403	11
729	12
730	12
731	12
1361	12
429	13
119	13
214	13
1698	13
1699	13
484	14
1288	14
1284	14
2557	14
2570	14
1663	14
169	15
163	15
162	15
160	15
510	15
170	15
1387	15
161	15
430	16
2485	16
1534	16
2158	16
231	16
2187	16
2487	16
1535	16
1466	17
1463	17
1461	17
1470	17
2491	17
1460	17
1755	18
1750	18
2469	18
1752	18
1759	18
1774	18
1775	18
1811	19
1815	19
2469	19
1816	19
1800	19
1818	19
1819	19
1512	20
263	20
264	20
1512	21
1505	21
1506	21
1502	21
786	22
1301	22
1299	22
1300	22
553	22
785	22
1119	25
1127	25
1334	25
1145	25
1143	25
2542	25
1119	26
1127	26
1761	26
1760	26
1733	26
1734	26
1735	26
2467	27
1313	27
1314	27
1315	27
1609	27
1276	27
1432	27
2020	28
2024	28
2023	28
2016	28
2017	28
2013	28
2014	28
2033	28
2161	29
2177	29
2178	29
2182	29
2179	29
2268	29
2180	29
2252	30
2253	30
2265	30
2424	30
2674	31
2675	31
2676	31
2691	31
2678	31
2679	31
2677	31
2680	31
2681	31
431	33
46	33
13	33
15	33
746	33
242	33
311	33
426	35
428	35
671	35
1386	35
2244	35
669	35
426	36
428	36
683	36
1385	36
6	36
5	36
538	36
52	36
43	36
42	36
56	37
54	37
60	37
658	37
151	37
152	37
1789	38
1783	38
1788	38
1784	38
2425	38
850	38
848	38
1591	39
114	39
115	39
116	39
117	39
70	39
748	39
325	39
1974	39
426	40
428	40
2107	40
440	40
148	40
149	40
225	40
224	40
729	41
730	41
1189	41
1361	41
1888	41
426	42
792	42
805	42
813	42
807	42
804	42
808	42
1890	42
1891	42
1894	42
1893	42
2288	43
881	43
883	43
887	43
895	43
896	43
897	43
892	43
893	43
1448	44
1445	44
2483	44
1471	44
1475	44
1473	44
1474	44
429	45
119	45
214	45
85	45
86	45
484	46
418	46
2575	46
1284	46
1283	46
202	46
204	46
203	46
169	47
163	47
162	47
160	47
510	47
170	47
177	47
937	47
430	48
2118	48
232	48
236	48
2158	48
231	48
237	48
238	48
430	49
1534	49
2311	49
2312	49
901	49
2480	49
709	49
426	50
422	50
263	50
264	50
283	51
786	51
437	51
274	51
275	51
913	51
553	51
2353	52
2354	52
2355	52
2356	52
2341	52
2357	52
1119	53
1127	53
1128	53
1135	53
1136	53
1146	53
1145	53
1143	53
1963	54
2467	54
1313	54
1398	54
1531	54
1436	54
1549	54
1429	54
1608	54
1427	54
2010	55
2009	55
2029	55
2060	55
2038	55
2666	57
2647	57
2654	57
2655	57
2656	57
2657	57
2660	57
2661	57
2662	57
2715	58
2718	58
2717	58
2716	58
431	60
1552	60
13	60
15	60
1554	60
746	60
242	60
311	60
426	61
1869	61
1870	61
1871	61
2151	61
830	61
1877	61
1878	61
56	63
54	63
1645	63
1644	63
1646	63
1643	63
1647	63
1016	64
1018	64
739	64
740	64
1023	64
1012	64
426	65
2197	65
2107	65
2116	65
1029	65
2428	65
1033	65
2198	65
744	65
2200	65
729	66
730	66
731	66
1361	66
1771	67
792	67
930	67
1895	67
808	67
1709	67
1710	67
1711	67
1257	69
1249	69
1250	69
1251	69
1253	69
1258	69
2098	69
1254	69
1255	69
1259	69
1448	70
1445	70
1446	70
1444	70
1451	70
1442	70
1443	70
2456	70
2521	70
1964	71
1965	71
992	71
1091	71
991	71
1969	71
1092	71
2595	72
418	72
2313	72
951	72
1281	72
1282	72
163	73
162	73
160	73
510	73
177	73
2314	73
1036	73
430	74
2154	74
699	74
701	74
703	74
2479	74
705	74
706	74
426	75
2150	75
2139	75
2140	75
846	75
950	75
426	76
839	76
2149	76
280	76
786	76
437	76
274	76
275	76
553	76
426	77
1918	77
1917	77
1916	77
1960	77
1920	77
1919	77
1934	77
1933	77
1935	77
1936	77
1932	77
1119	78
1127	78
1128	78
1135	78
1146	78
1145	78
1143	78
1995	79
2486	79
1997	79
2069	79
1984	79
2002	79
2012	79
1988	79
1986	79
2595	80
2597	80
2588	80
2596	80
2599	80
2600	80
2601	80
2602	80
2603	80
2604	80
2605	80
2606	80
2782	81
2675	81
2676	81
2750	81
2751	81
2753	81
2748	81
1680	83
1694	83
1700	83
1701	83
1693	83
1692	83
432	84
1523	84
1527	84
1518	84
1401	84
1520	84
1050	85
1293	85
2390	85
1696	85
1415	85
2395	85
2396	85
2370	86
2372	86
2374	86
2392	86
1054	86
1040	86
1038	86
432	87
207	87
441	87
112	87
322	87
432	88
444	88
1527	88
1518	88
445	88
443	88
333	88
1050	89
1052	89
1069	89
2421	89
1696	89
1415	89
1418	89
1417	89
2422	89
2423	89
2370	90
2372	90
2410	90
2392	90
1054	90
1038	90
1631	91
1632	91
1633	91
1623	91
432	92
444	92
1527	92
1518	92
445	92
443	92
333	92
