monster_number	nation_number	test
606	5
1231	5
1232	5
1233	5
2138	5
215	6
606	6
874	6
1231	6
1232	6
1233	6
2138	6
1230	7
1340	7
1370	7
138	8
157	8
600	8
602	8
812	8
978	8
979	8
1340	8
1343	8
1370	8
269	9
606	9
608	9
653	9
657	9
862	9
1231	9
1370	9
2138	9
2234	9
2447	9
2448	9
2449	9
2450	9
499	10
608	10
1341	10
1344	10
269	11
606	11
657	11
957	11
978	11
979	11
1025	11
1097	11
1346	11
2426	11
269	12
606	12
653	12
657	12
857	12
120	13
269	13
486	13
655	13
957	13
1025	13
1097	13
1384	13
2137	13
2608	13
2552	14
2553	14
2554	14
2555	14
2578	14
2608	14
2610	14
2611	14
2627	14
157	15
269	15
320	15
1349	15
2205	15
606	16
657	16
1026	16
1231	16
1370	16
2138	16
2234	16
2449	16
2450	16
156	17
269	17
606	17
657	17
1230	17
1373	17
1581	17
1590	17
2431	17
2438	17
2445	17
2502	17
2503	17
1905	18
2234	18
269	19
979	19
1898	19
1899	19
1905	19
606	20
657	20
2206	20
606	21
657	21
500	22
605	22
606	22
643	22
644	22
657	22
156	23
158	23
179	23
180	23
216	23
244	23
246	23
249	23
250	23
251	23
265	23
266	23
269	23
270	23
383	23
485	23
608	23
656	23
862	23
872	23
156	24
158	24
179	24
180	24
216	24
244	24
246	24
249	24
250	24
251	24
265	24
266	24
269	24
270	24
383	24
485	24
608	24
656	24
862	24
872	24
269	25
657	25
979	25
1339	25
2457	25
269	26
657	26
979	26
1339	26
2550	26
608	27
657	27
2203	27
2447	27
2448	27
2449	27
159	28
606	28
978	28
979	28
1025	28
2082	28
2138	28
159	29
2315	30
269	31
606	31
653	31
657	31
857	31
1231	33
1232	33
1233	33
2138	33
874	35
215	36
874	36
401	37
657	37
1340	37
1370	37
1905	37
2234	37
657	38
1340	38
1370	38
1905	38
2234	38
550	39
1230	39
1340	39
1370	39
215	40
550	40
607	40
608	40
269	41
1896	41
499	42
608	42
1341	42
1344	42
269	43
606	43
657	43
957	43
978	43
979	43
1025	43
1097	43
1346	43
2207	43
156	44
269	44
606	44
657	44
1230	44
1373	44
1581	44
1590	44
2431	44
2438	44
2445	44
2502	44
2503	44
120	45
269	45
486	45
655	45
957	45
1025	45
1097	45
1384	45
2137	45
2608	45
2610	45
509	46
2578	46
2552	46
2553	46
2554	46
2555	46
2608	46
2610	46
2611	46
2627	46
157	47
269	47
320	47
1349	47
2205	47
606	48
657	48
1026	48
1231	48
1370	48
2138	48
2234	48
2449	48
2450	48
606	49
657	49
1026	49
1231	49
1370	49
2138	49
2449	49
606	50
657	50
2206	50
500	51
605	51
606	51
643	51
644	51
657	51
606	52
657	52
2450	52
269	53
657	53
979	53
1339	53
2457	53
608	54
657	54
1428	54
2447	54
2448	54
2449	54
159	55
606	55
978	55
979	55
1025	55
2082	55
2138	55
156	56
158	56
179	56
180	56
216	56
244	56
246	56
249	56
250	56
251	56
265	56
266	56
269	56
270	56
383	56
485	56
608	56
656	56
872	56
269	57
606	57
653	57
657	57
2685	57
2686	57
2693	57
2695	57
2696	57
2698	57
2699	57
2737	57
109	58
269	58
606	58
653	58
657	58
857	58
1231	60
1232	60
1233	60
2138	60
215	61
874	61
395	62
401	63
657	63
1340	63
1370	63
1905	63
2234	63
550	64
862	64
1230	64
1340	64
1370	64
215	65
550	65
607	65
608	65
862	65
109	66
269	66
606	66
653	66
657	66
857	66
499	67
608	67
1341	67
1344	67
156	68
158	68
179	68
180	68
216	68
244	68
246	68
249	68
250	68
251	68
265	68
266	68
269	68
270	68
383	68
485	68
608	68
656	68
872	68
608	69
657	69
156	70
269	70
550	70
606	70
657	70
1230	70
1373	70
1581	70
1590	70
2431	70
2438	70
2445	70
2503	70
120	71
269	71
486	71
655	71
957	71
1025	71
1097	71
1384	71
2137	71
2608	71
2610	71
509	72
2552	72
2553	72
2554	72
2555	72
2608	72
2610	72
2611	72
2627	72
157	73
269	73
320	73
1349	73
2205	73
606	74
657	74
1026	74
1231	74
1370	74
2138	74
2234	74
2449	74
2450	74
606	75
657	75
500	76
605	76
606	76
643	76
644	76
657	76
215	77
550	77
606	77
862	77
1340	77
1370	77
269	78
653	78
657	78
979	78
1339	78
2457	78
159	79
606	79
978	79
979	79
1025	79
2082	79
2138	79
486	80
509	80
2552	80
2553	80
2554	80
2555	80
2608	80
2610	80
2611	80
2627	80
109	81
269	81
606	81
653	81
657	81
857	81
109	83
179	83
180	83
248	83
269	83
657	83
872	83
961	83
973	83
1231	83
179	84
180	84
248	84
269	84
546	84
657	84
872	84
961	84
973	84
1402	84
179	85
180	85
248	85
269	85
294	85
472	85
872	85
961	85
973	85
1232	85
1233	85
179	86
180	86
248	86
269	86
294	86
472	86
872	86
961	86
973	86
1231	86
1232	86
1233	86
873	87
109	87
159	87
179	87
180	87
248	87
269	87
472	87
872	87
961	87
973	87
1231	87
1233	87
179	88
180	88
248	88
269	88
546	88
652	88
657	88
872	88
961	88
973	88
1231	88
1232	88
179	89
180	89
248	89
269	89
294	89
472	89
872	89
961	89
973	89
1232	89
1233	89
179	90
180	90
248	90
269	90
294	90
472	90
872	90
961	90
973	90
1231	90
1232	90
1233	90
109	91
269	91
383	91
657	91
873	91
961	91
1229	91
1231	91
1232	91
1233	91
1561	91
2444	91
2448	91
2449	91
179	92
180	92
248	92
269	92
546	92
652	92
657	92
872	92
961	92
973	92
1231	92
